ID,EVENT_TYPE,LHS_LABEL,RHS_LABEL,LHS,RHS_ID,LHS_ID,RHS,DATE,ANNOTATION,COMMENT,
751,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,8/8/2008,false:lhs,,
752,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,28/6/2009,false:lhs,,
753,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,1/5/2011,false:lhs,,
754,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,21/2/2011,false:lhs,,
755,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,6/8/2012,false:lhs,,
756,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,14/3/2011,false:lhs,,
757,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,3/3/2011,false:lhs,,
758,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,9/10/2008,false:lhs,,
759,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,21/8/1995,false:lhs,,
760,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,9/1/2012,false:lhs,,
761,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,28/8/2012,false:lhs,,
762,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,26/1/2013,false:lhs,,
763,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,5/10/2009,false:lhs,,
764,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,4/6/2010,false:lhs,,
765,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,17/6/2009,false:lhs,,
766,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,9/7/2009,false:lhs,,
767,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,17/9/2010,false:lhs,,
768,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,1/0/1993,false:lhs,,
769,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,8/3/2013,false:lhs,,
770,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,29/1/2012,false:lhs,,
771,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,9/3/2005,false:lhs,,
772,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,15/11/2011,false:lhs,,
773,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,11/3/2013,false:lhs,,
774,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,8/1/2013,false:lhs,,
775,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,17/1/2013,false:lhs,,
776,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,10/1/2012,false:lhs,,
777,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,10/0/2013,false:lhs,,
778,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,3/10/2009,false:lhs,,
779,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,22/3/2012,false:lhs,,
780,candidateposition,candidate,position_aspirational,United States Republican Newt Gingrich Cordoba House,NA,33343683,President,21/0/2013,false:lhs,,
781,,,,,,,,,,,
782,person_employer,person,employer,Raymond Domeenech,37801418,44042955,Nicolas Anelka,1/0/2012,FALSE,RHS,
783,person_employer,person,employer,Raymond Domeenech,34569739,44042955,Thierry Henry,8/8/09,FALSE,RHS,
784,person_employer,person,employer,Raymond Domeenech,38784104,44042955,BERTRAND GUAY,18/10/2009,FALSE,RHS,
785,person_employer,person,employer,Raymond Domeenech,37801418,44042955,Nicolas Anelka,17/5/2010,FALSE,RHS,
786,person_employer,person,employer,Raymond Domeenech,37801418,44042955,Nicolas Anelka,24/5/2010,FALSE,RHS,
787,person_employer,person,employer,Raymond Domeenech,1188083807,44042955,Desmond Scholtz,21/5/2010,FALSE,RHS,
788,person_employer,person,employer,Raymond Domeenech,37801418,44042955,Nicolas Anelka,19/5/2010,FALSE,RHS,
789,person_employer,person,employer,Qari Hussain,33457479,47889146,Hakimullah Mahsud,10/1/10,FALSE,RHS,11
790,person_employer,person,employer,Qari Hussain,33457479,47889146,Hakimullah Mahsud,24/9/2009,FALSE,RHS,11
791,person_employer,person,employer,Qari Hussain,33457479,47889146,Hakimullah Mahsud,21/9/2009,FALSE,RHS,11
792,person_employer,person,employer,Qari Hussain,6305453387,47889146,Baituallah Mehsud,22/5/2009,TRUE,,
793,person_employer,person,employer,Qari Hussain,6305453387,47889146,Baituallah Mehsud,1/7/09,TRUE,,
794,person_employer,person,employer,Qari Hussain,33457479,47889146,Hakimullah Mahsud,30/11/2009,FALSE,RHS,11
795,person_employer,person,employer,Qari Hussain,33457479,47889146,Hakimullah Mahsud,20/11/2009,FALSE,RHS,11
796,person_employer,person,employer,Qari Hussain,33457479,47889146,Hakimullah Mahsud,21/11/2009,FALSE,RHS,11
797,person_employer,person,employer,Qari Hussain,33561857,47889146,Athar Abbas,24/9/2009,FALSE,RHS,11
798,person_employer,person,employer,Qari Hussain,6305453387,47889146,Baituallah Mehsud,1/5/09,FALSE,RHS,11
799,person_employer,person,employer,Qari Hussain,71852510,47889146,Mullah Sangeen,29/5/2009,FALSE,RHS,11
800,person_employer,person,employer,Qari Hussain,6305453387,47889146,Baituallah Mehsud,5/7/09,TRUE,,
801,person_employer,person,employer,Qari Hussain,33457479,47889146,Hakimullah Mahsud,1/0/2010,FALSE,RHS,11
802,person_employer,person,employer,Qari Hussain,33457479,47889146,Hakimullah Mahsud,3/4/10,FALSE,RHS,11
803,person_employer,person,employer,Qari Hussain,33457479,47889146,Hakimullah Mahsud,14/6/2010,FALSE,RHS,11
804,person_employer,person,employer,Steve Skaggs,40200811,2127275624,Stephen Cummings,2/3/13,TRUE,,
805,person_employer,person,employer,Bill King,33503818,33584350,Tony Clement,29/5/2009,TRUE,,
806,person_employer,person,employer,David Malek,33377043,45137639,Sylvio Berlusconi,1/1/09,FALSE,RHS,
807,person_employer,person,employer,David Malek,33377043,45137639,Sylvio Berlusconi,14/0/2011,FALSE,RHS,
808,person_employer,person,employer,David Malek,33377043,45137639,Sylvio Berlusconi,8/9/09,FALSE,RHS,
809,person_employer,person,employer,David Malek,33377043,45137639,Sylvio Berlusconi,7/9/09,FALSE,RHS,
810,person_employer,person,employer,David Malek,33377043,45137639,Sylvio Berlusconi,13/0/2011,FALSE,RHS,
811,person_employer,person,employer,David Malek,33377043,45137639,Sylvio Berlusconi,1/0/1990,FALSE,RHS,
812,person_employer,person,employer,David Turner,42294099,47490852,Don Argus,1/0/2000,TRUE,,
813,person_employer,person,employer,David Turner,4523743809,47490852,Houlihan Lawrence,1/0/2005,FALSE,TIME,
814,person_employer,person,employer,David Turner,42166497,47490852,Barbara Buono,1/10/12,TRUE,,
815,person_employer,person,employer,David Turner,42166497,47490852,Barbara Buono,11/3/13,TRUE,,
816,person_employer,person,employer,Assimi Koanda,36151171,496440334,Blaise Compaore,23/10/2010,FALSE,RHS,
817,person_employer,person,employer,Matt DeCample,35635658,215785511,Mike Beebe,25/2/2013,TRUE,,
818,person_employer,person,employer,Matt DeCample,35635658,215785511,Mike Beebe,1/3/13,TRUE,,
819,person_employer,person,employer,Matt DeCample,35635658,215785511,Mike Beebe,24/1/2013,TRUE,,
820,person_employer,person,employer,Matt DeCample,35635658,215785511,Mike Beebe,8/3/13,TRUE,,
821,person_employer,person,employer,Matt DeCample,35635658,215785511,Mike Beebe,1/0/2014,TRUE,,
822,person_employer,person,employer,Matt DeCample,35635658,215785511,Mike Beebe,18/1/2013,TRUE,,
823,person_employer,person,employer,Matt DeCample,35635658,215785511,Mike Beebe,18/3/2013,TRUE,,
824,person_employer,person,employer,Matt DeCample,35635658,215785511,Mike Beebe,24/2/2013,TRUE,,
825,person_employer,person,employer,Gwendolyn Myers,11205208,41318290,Tod Brody,1/0/1979,FALSE,RHS,
826,person_employer,person,employer,Gwendolyn Myers,37788932,41318290,Peter L_scher,1/0/1979,FALSE,RHS,
827,person_employer,person,employer,Gwendolyn Myers,33709912,41318290,Reggie Walton,1/0/1979,FALSE,RHS,
828,person_employer,person,employer,Gwendolyn Myers,91308603,41318290,Pete Yost,1/0/1979,FALSE,RHS,
829,person_employer,person,employer,Gwendolyn Myers,8032233714,41318290,Erik Schliephake,1/0/1979,FALSE,RHS,
830,person_employer,person,employer,Apollinaire Yapi,42984548,901513819,Alassane Ouattara,1/3/11,TRUE,,
831,person_employer,person,employer,Apollinaire Yapi,40518142,901513819,Guillaume Soro,3/3/11,TRUE,,
832,person_employer,person,employer,Apollinaire Yapi,40518142,901513819,Guillaume Soro,4/3/11,TRUE,,
833,person_employer,person,employer,Apollinaire Yapi,42984548,901513819,Alassane Ouattara,1/10/10,TRUE,,
834,person_employer,person,employer,Diana Kidala,483589068,10439008346,Deus Kibamba,15/3/2013,TRUE,,
835,person_employer,person,employer,J.W. Carney Jr.,84962156,2861983,Tarek Mahenna,11/8/01,FALSE,LHS,
836,person_employer,person,employer,J.W. Carney Jr.,9540797522,2861983,Souad Mehanna,11/8/01,FALSE,LHS,
837,person_employer,person,employer,J.W. Carney Jr.,37721937,2861983,"James ""Whitey"" Bulger",27/3/2013,FALSE,LHS,
838,person_employer,person,employer,J.W. Carney Jr.,84962156,2861983,Tarek Mahenna,30/9/2009,FALSE,LHS,
839,person_employer,person,employer,Jeffrey Costain,54804571,14937956,Crown,22/6/2010,TRUE,,
840,person_employer,person,employer,Ali-Akbar Javanfekr,33319241,46979148,Mahmoud Ahmadenejad,23/7/2009,TRUE,,
841,person_employer,person,employer,Ali-Akbar Javanfekr,33319241,46979148,Mahmoud Ahmadenejad,17/6/2009,TRUE,,
842,person_employer,person,employer,Ali-Akbar Javanfekr,33319241,46979148,Mahmoud Ahmadenejad,26/8/2010,TRUE,,
843,person_employer,person,employer,Ali-Akbar Javanfekr,33319241,46979148,Mahmoud Ahmadenejad,1/8/09,TRUE,,
844,person_employer,person,employer,Ali-Akbar Javanfekr,33319241,46979148,Mahmoud Ahmadenejad,23/8/2009,TRUE,,
845,person_employer,person,employer,Ali-Akbar Javanfekr,33319241,46979148,Mahmoud Ahmadenejad,1/8/12,TRUE,,
846,person_employer,person,employer,Ali-Akbar Javanfekr,33319241,46979148,Mahmoud Ahmadenejad,9/7/10,TRUE,,
847,person_employer,person,employer,Ali-Akbar Javanfekr,337358172,46979148,Evin,1/9/12,FALSE,RHS,59
848,person_employer,person,employer,Jessica Grisler,10504973457,10504973460,Jaime Wohlbach,12/3/11,TRUE,,
849,person_employer,person,employer,Margaret Hamburg,33312924,34550018,Barack Obama,25/2/2009,FALSE,TIME,68
850,person_employer,person,employer,Margaret Hamburg,33312924,34550018,Barack Obama,18/4/2009,TRUE,,
851,person_employer,person,employer,Margaret Hamburg,33312924,34550018,Barack Obama,1/2/09,FALSE,TIME,68
852,person_employer,person,employer,Margaret Hamburg,33312924,34550018,Barack Obama,1/0/2009,FALSE,TIME,68
853,person_employer,person,employer,Margaret Hamburg,33312924,34550018,Barack Obama,14/10/2012,TRUE,,
854,person_employer,person,employer,Margaret Hamburg,33312924,34550018,Barack Obama,15/10/2012,TRUE,,
855,person_employer,person,employer,Margaret Hamburg,33312924,34550018,Barack Obama,16/10/2012,TRUE,,
856,person_employer,person,employer,Harrison Tsosie,445304220,4805933659,Ben Shelly,1/0/2011,TRUE,,
857,person_employer,person,employer,Eric Dupuy,105494209,117768134,Jean-Pierre Fabre,5/2/10,FALSE,,
858,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,31/2/2013,TRUE,,
859,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,1/1/13,TRUE,,
860,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,1/2/13,TRUE,,
861,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,26/3/2013,TRUE,,
862,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,27/3/2013,TRUE,,
863,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,12/3/13,TRUE,,
864,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,11/11/12,TRUE,,
865,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,1/3/13,TRUE,,
866,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,1/3/12,TRUE,,
867,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,1/5/12,TRUE,,
868,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,1/6/12,TRUE,,
869,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,5/6/12,TRUE,,
870,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,30/3/2013,TRUE,,
871,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,5/1/13,TRUE,,
872,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,1/0/2013,TRUE,,
873,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,26/1/2012,TRUE,,
874,person_employer,person,employer,Mark O'Meara,9623032269,44027818,Trayvon Martin,1/6/12,FALSE,,
875,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,20/3/2012,TRUE,,
876,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,29/7/2012,TRUE,,
877,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,28/3/2013,TRUE,,
878,person_employer,person,employer,Mark O'Meara,55759489,44027818,George Zimmermann,11/4/12,TRUE,,
879,person_employer,person,employer,Tumi Mokwena,33666553,115736625,Julius Malema Day,7/3/13,TRUE,,
880,person_employer,person,employer,Tumi Mokwena,33666553,115736625,Julius Malema Day,21/1/2013,TRUE,,
881,person_employer,person,employer,Tumi Mokwena,33666553,115736625,Julius Malema Day,23/1/2013,TRUE,,
882,person_employer,person,employer,Tumi Mokwena,33666553,115736625,Julius Malema Day,1/11/12,TRUE,,
883,person_employer,person,employer,Tumi Mokwena,33666553,115736625,Julius Malema Day,23/3/2013,TRUE,,
884,person_employer,person,employer,Tumi Mokwena,33666553,115736625,Julius Malema Day,12/9/09,TRUE,,
885,person_employer,person,employer,Tumi Mokwena,33666553,115736625,Julius Malema Day,9/3/13,TRUE,,
886,person_employer,person,employer,Tumi Mokwena,33666553,115736625,Julius Malema Day,10/3/13,TRUE,,
887,person_employer,person,employer,Tumi Mokwena,33666553,115736625,Julius Malema Day,10/2/13,TRUE,,
888,person_employer,person,employer,Tumi Mokwena,33666553,115736625,Julius Malema Day,1/1/13,TRUE,,
889,person_employer,person,employer,Adam Ghadan,4675711099,41192329,Washington Al Qaeda,20/5/2010,FALSE,,
890,person_employer,person,employer,Adam Ghadan,33320049,41192329,Bin Laden mission,2/7/10,TRUE,,
891,person_employer,person,employer,Adam Ghadan,33320049,41192329,Bin Laden mission,9/10/09,TRUE,,
892,person_employer,person,employer,Adam Ghadan,33320049,41192329,Bin Laden mission,1/0/2010,TRUE,,
893,person_employer,person,employer,Adam Ghadan,33320049,41192329,Bin Laden mission,1/0/2011,TRUE,,
894,person_employer,person,employer,Fred Diaz,56734301,54124862,Reid Bigland,1/4/13,FALSE,,
895,person_employer,person,employer,Thabo Masebe,33314103,42067495,Kgalema Motlanther,1/1/13,TRUE,,
896,person_employer,person,employer,Thabo Masebe,33314103,42067495,Kgalema Motlanther,1/9/11,TRUE,,
897,person_employer,person,employer,Thabo Masebe,33314103,42067495,Kgalema Motlanther,29/0/2011,TRUE,,
898,person_employer,person,employer,Thabo Masebe,33314103,42067495,Kgalema Motlanther,26/3/2013,TRUE,,
899,person_employer,person,employer,Thabo Masebe,33314103,42067495,Kgalema Motlanther,1/0/2012,TRUE,,
900,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,1/6/10,TRUE,,
901,person_employer,person,employer,Raham Emanuel,33318871,33318039,Hillary Clinton,6/8/09,TRUE,,
902,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,3/2/10,TRUE,,
903,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,22/2/2010,TRUE,,
904,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,1/0/2012,FALSE,,
905,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,10/3/13,FALSE,,
906,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,1/0/2009,FALSE,,
907,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,21/8/2009,TRUE,,
908,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,17/5/2010,TRUE,,
909,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,21/2/2010,TRUE,,
910,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,25/1/2013,FALSE,,
911,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,1/10/08,FALSE,,
912,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,30/0/2010,TRUE,,
913,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,1/0/1989,FALSE,,
914,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,21/2/2008,FALSE,,
915,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,31/6/2009,TRUE,,
916,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,21/5/2009,TRUE,,
917,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,1/7/09,TRUE,,
918,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,20/0/2010,TRUE,,
919,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,30/2/2010,TRUE,,
920,person_employer,person,employer,Raham Emanuel,851011208,33318039,Melanie Eversley,1/1/10,FALSE,,
921,person_employer,person,employer,Raham Emanuel,851011208,33318039,Melanie Eversley,14/11/2010,FALSE,,
922,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,9/10/12,FALSE,,
923,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,6/0/2011,FALSE,,
924,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,14/0/2011,FALSE,,
925,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,6/6/10,TRUE,,
926,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,1/6/11,FALSE,,
927,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,9/9/10,TRUE,,
928,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,21/3/2013,FALSE,,
929,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,22/1/2011,FALSE,,
930,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,1/3/11,FALSE,,
931,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,1/11/12,FALSE,,
932,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,4/3/13,FALSE,,
933,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,1/0/2000,FALSE,,
934,person_employer,person,employer,Raham Emanuel,33570924,33318039,David Axelrod,19/9/2010,FALSE,,
935,person_employer,person,employer,Raham Emanuel,33570924,33318039,David Axelrod,29/9/2010,FALSE,,
936,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,20/5/2010,TRUE,,
937,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,11/8/01,FALSE,,
938,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,1/10/09,TRUE,,
939,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,21/11/2009,TRUE,,
940,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,1/6/09,TRUE,,
941,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,7/7/09,TRUE,,
942,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,1/0/2008,FALSE,,
943,person_employer,person,employer,Raham Emanuel,630953896,33318039,Russell Riley,1/0/2010,TRUE,,
944,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,19/2/2011,FALSE,,
945,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,1/8/08,FALSE,,
946,person_employer,person,employer,Raham Emanuel,33339272,33318039,William Jefferson Clinton,28/4/2010,FALSE,,
947,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,19/3/2013,FALSE,,
948,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,16/4/2010,TRUE,,
949,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,20/4/2010,TRUE,,
950,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,10/5/10,TRUE,,
951,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,5/2/09,TRUE,,
952,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,11/3/13,FALSE,,
953,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,21/11/2007,FALSE,,
954,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,1/0/2010,TRUE,,
955,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,27/8/2010,TRUE,,
956,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,1/10/10,TRUE,,
957,person_employer,person,employer,Raham Emanuel,33312924,33318039,Barack Obama,3/9/10,TRUE,,
958,person_employer,person,employer,Megan Mitchell,112199409,500622376,Lee Rhiannon,1/0/1900,FALSE,,
959,person_employer,person,employer,James Introne,706821495,706821497,Bruce E. Feig,1/0/2007,,,
960,person_employer,person,employer,Chisholm Pothier,33536676,445490704,Jim Flaherty,1/4/09,TRUE,,
961,person_employer,person,employer,Chisholm Pothier,33536676,445490704,Jim Flaherty,1/5/10,TRUE,,
962,person_employer,person,employer,Brad Orgill,33454172,26312125,Julia Gillard Kevin Rudd,1/3/10,FALSE,,
963,person_employer,person,employer,Herve Temime,33659513,85036016,Roman Polanski,1/0/1977,FALSE,,
964,person_employer,person,employer,Herve Temime,33659513,85036016,Roman Polanski,26/8/2009,TRUE,,
965,person_employer,person,employer,Herve Temime,33659513,85036016,Roman Polanski,28/8/2009,TRUE,,
966,person_employer,person,employer,Herve Temime,33659513,85036016,Roman Polanski,21/9/2009,TRUE,,
967,person_employer,person,employer,Herve Temime,33659513,85036016,Roman Polanski,1/0/1978,FALSE,,
968,person_employer,person,employer,Herve Temime,33659513,85036016,Roman Polanski,13/6/2010,TRUE,,
969,person_employer,person,employer,Gary Locke Announces Harvest Limit,33312924,33992634,Barack Obama,9/2/11,,,
970,person_employer,person,employer,Gary Locke Announces Harvest Limit,33312924,33992634,Barack Obama,20/3/2011,,,
971,person_employer,person,employer,Gary Locke Announces Harvest Limit,8318732456,33992634,Obama Officially Nominates,9/2/11,,,
972,person_employer,person,employer,Gary Locke Announces Harvest Limit,33312924,33992634,Barack Obama,25/10/2009,,,
973,person_employer,person,employer,Gary Locke Announces Harvest Limit,33312924,33992634,Barack Obama,30/10/2009,,,
974,person_employer,person,employer,Gary Locke Announces Harvest Limit,33312924,33992634,Barack Obama,10/2/11,,,
975,person_employer,person,employer,Mike McConnell,462460659,37753803,Whatever Bush,1/2/10,,,
976,person_employer,person,employer,Mike McConnell,9892437177,37753803,Gary Labovich,2/9/12,,,
977,person_employer,person,employer,Mike McConnell,462460659,37753803,Whatever Bush,29/3/2010,,,
978,person_employer,person,employer,Mike McConnell,462460659,37753803,Whatever Bush,20/0/2012,,,
979,person_employer,person,employer,Mike McConnell,462460659,37753803,Whatever Bush,26/8/2009,,,
980,person_employer,person,employer,Mike McConnell,462460659,37753803,Whatever Bush,21/8/2008,,,
981,person_employer,person,employer,Mike McConnell,462460659,37753803,Whatever Bush,21/3/2009,,,
982,person_employer,person,employer,Mike McConnell,462460659,37753803,Whatever Bush,11/8/01,,,
983,person_employer,person,employer,Mike McConnell,462460659,37753803,Whatever Bush,1/0/2008,,,
984,person_employer,person,employer,Mike McConnell,462460659,37753803,Whatever Bush,4/6/10,,,
985,person_employer,person,employer,Mike McConnell,462460659,37753803,Whatever Bush,14/6/2010,,,
986,person_employer,person,employer,Mike McConnell,462460659,37753803,Whatever Bush,11/0/2012,,,
987,person_employer,person,employer,William Howard Taft,33884401,35382119,Teddy Roosevelt,1/0/1912,FALSE,,
988,person_employer,person,employer,William Howard Taft,33894356,35382119,Theodore Roosevelt,1/0/1905,FALSE,,
989,person_employer,person,employer,Pat Sudds,10508699702,10508699708,Ernie Schneider,1/0/1995,TRUE,,
990,person_employer,person,employer,Farideh Gheyrat,65087229,394443731,Jafar Panahi,1/0/2009,TRUE,,
991,person_employer,person,employer,Farideh Gheyrat,65087229,394443731,Jafar Panahi,1/2/10,TRUE,,
992,person_employer,person,employer,Farideh Gheyrat,65087229,394443731,Jafar Panahi,20/11/2010,TRUE,,
993,person_employer,person,employer,Jean Norris,10526774131,34166709,Mohammad Jaser,23/4/2012,FALSE,,
994,person_employer,person,employer,Jean Norris,10524245516,34166709,Raed Jaser,23/4/2013,TRUE,,
995,person_employer,person,employer,Jean Norris,10524245516,34166709,Raed Jaser,23/3/2013,TRUE,,
996,person_employer,person,employer,Jean Norris,10524245516,34166709,Raed Jaser,22/3/2013,TRUE,,
997,person_employer,person,employer,Jean Norris,10524245516,34166709,Raed Jaser,28/3/1993,FALSE,,
998,person_employer,person,employer,Jean Norris,10526124429,34166709,Reed Jaser,1/0/2012,TRUE,,
999,person_employer,person,employer,Jean Norris,10526124429,34166709,Reed Jaser,23/4/2013,TRUE,,
1000,person_employer,person,employer,Jean Norris,10524245516,34166709,Raed Jaser,25/8/2012,TRUE,,
1001,person_employer,person,employer,Jean Norris,10524245516,34166709,Raed Jaser,14/1/2013,TRUE,,
1002,person_employer,person,employer,Jean Norris,10524245516,34166709,Raed Jaser,1/3/13,TRUE,,
1003,person_employer,person,employer,Jean Norris,10524245516,34166709,Raed Jaser,1/0/2012,TRUE,,
1004,person_employer,person,employer,Jean Norris,10524245516,34166709,Raed Jaser,23/3/1993,FALSE,,
1005,person_employer,person,employer,Jean Norris,10524245516,34166709,Raed Jaser,15/3/2013,TRUE,,
1006,person_employer,person,employer,Jean Norris,10524245516,34166709,Raed Jaser,23/4/2012,TRUE,,
1007,person_employer,person,employer,Jean Norris,33708314,34166709,Omar Khadr,1/0/2010,FALSE,,
1008,person_employer,person,employer,Jean Norris,33427140,34166709,Leon E. Panetta Unveils,1/0/2010,FALSE,,
1009,person_employer,person,employer,Jean Norris,33708314,34166709,Omar Khadr,19/6/2012,FALSE,,
1010,person_employer,person,employer,Jean Norris,33427140,34166709,Leon E. Panetta Unveils,19/6/2012,FALSE,,
1011,person_employer,person,employer,Jean Norris,49197369,34166709,Alex Hunter,17/8/2010,,,
1012,person_employer,person,employer,Kevin Purfield,2077883788,2623851808,Adrienne Nelson,11/3/13,FALSE,,
